jaw_length,eyebrow_asymmetry,mouth_width,mouth_height,mouth_aspect_ratio,left_eye_ratio,right_eye_ratio,symmetry_error,label
166.40126166019084,6.0,59.30430001273095,18.110770276274835,3.274531995797427,0.2977093757746958,0.3102936843150724,34.2,neutral
161.4928174478014,0.6666666666666666,60.03332407921454,22.090722034374522,2.7175807684428888,0.29093433831096277,0.27006577067290266,45.6,neutral
166.7844388259288,6.0,59.30430001273095,19.235384061671343,3.083083589051794,0.27069514202791334,0.28620707942361134,35.0,neutral
167.55573898855187,6.0,60.29925372672534,18.24828759089466,3.3043785682353155,0.28861654576297163,0.30110508161451816,35.0,neutral
166.98326516139974,5.333333333333333,59.30430001273095,19.235384061671343,3.083083589051794,0.28861654576297163,0.324891712790944,35.4,neutral
169.20778828596977,6.0,60.29925372672534,19.235384061671343,3.134808766936428,0.2889838672944452,0.29417108646245455,34.8,neutral
169.91677146004562,6.333333333333333,60.29925372672534,18.24828759089466,3.3043785682353155,0.2746190726021695,0.3102936843150724,34.8,neutral
167.31349677188723,6.0,59.30430001273095,19.1049731745428,3.1041287714355237,0.2889838672944452,0.29494105072960325,34.8,neutral
166.53298251293054,5.666666666666667,59.30430001273095,18.24828759089466,3.2498554435577036,0.2746190726021695,0.3087537557807751,34.8,neutral
169.56490183133852,6.0,59.413803110051795,18.110770276274835,3.2805782925371076,0.3029813404552473,0.29255613476582226,35.8,neutral
167.26578939712442,6.0,59.413803110051795,17.26267650163207,3.441749004720422,0.2785430031764257,0.3003579179910889,35.4,neutral
168.15943013048096,6.333333333333333,59.30430001273095,19.235384061671343,3.083083589051794,0.2977093757746958,0.3160179881383898,35.8,neutral
190.22249729761253,6.333333333333333,44.10215414239989,25.079872407968907,1.7584679725052688,0.2868529333611158,0.5424367452094903,157.4,neutral
166.505004383051,7.0,59.413803110051795,17.11724276862369,3.4709912362736044,0.31212948522973166,0.31446921614351087,35.8,neutral
170.60309894261118,6.333333333333333,59.413803110051795,17.11724276862369,3.4709912362736044,0.2829108539713603,0.30110508161451816,35.8,neutral
170.56421535953476,6.333333333333333,60.40695324215582,17.26267650163207,3.4992806438308746,0.28226596858813674,0.26915378617979024,36.0,neutral
167.33739778803542,0.6666666666666666,48.010415536631214,15.033296378372908,3.1936051238964787,0.33876159764587527,0.24936467051605948,78.6,neutral
152.31486041055595,2.0,48.010415536631214,14.0,3.429315150522576,0.3774463513557438,0.24187818231894329,50.0,neutral
162.23889176779056,4.333333333333333,50.35871324805669,15.033296378372908,3.3498115536850466,0.2955056320727781,0.24705126783590128,125.0,neutral
139.67475124173333,1.6666666666666667,50.08991914547278,17.029386365926403,2.9413811588839778,0.3412306431943163,0.2904511921151816,15.0,neutral
156.19548921470448,5.0,51.35172830587107,18.24828759089466,2.814057222412299,0.2935651485652492,0.3225561972899718,42.6,neutral
174.46880109588346,16.0,40.80441152620633,18.973665961010276,2.150581203415075,0.27306656919890326,0.4242640552955211,125.6,neutral
157.6753941477397,9.666666666666666,50.00999900019995,17.46424919657298,2.8635640486880702,0.28702460087153303,0.298834256028317,52.4,neutral
211.45874249565543,2.6666666666666665,80.09993757800315,30.0,2.669997830266844,0.317897404992008,0.24761532166905248,40.6,neutral
128.08193611058297,3.6666666666666665,48.25971404805462,14.035668847618199,3.438362014210823,0.3214632617112202,0.3046038446499657,27.6,neutral
101.3005301192924,4.666666666666667,41.012193308819754,20.09975124224178,2.040432778202521,0.47837257409244727,0.26077786304407174,120.6,neutral
109.04839587456266,3.0,44.01136216933077,15.0,2.934090615682677,0.47659920525462185,0.287549686704498,89.0,neutral
141.43015063670168,3.6666666666666665,53.23532661682466,18.110770276274835,2.9394290173916056,0.30921061424482243,0.283386711296474,15.2,neutral
207.70497173768666,3.3333333333333335,77.10382610480494,32.01562118716424,2.4083188405352165,0.3597195081977249,0.3264281710592298,30.8,neutral
209.26323627889826,7.666666666666667,80.50465825031493,31.064449134018133,2.5915365603769596,0.3854282160444254,0.3296307191192022,41.2,neutral
221.3740331246851,8.666666666666666,79.40403012442127,36.124783736376884,2.198048533821798,0.34568950337653637,0.3295620960903008,97.6,neutral
218.50785488264302,1.3333333333333333,72.00694410957877,30.066592756745816,2.394915256851239,0.23203964421956763,0.3189286378171331,124.4,sad
217.8399430556612,1.3333333333333333,74.00675644831355,29.068883707497267,2.545909731074966,0.25718249475564,0.29930595703576196,126.4,sad
111.72507231138985,19.333333333333332,48.75448697299562,16.492422502470642,2.9561748135858847,0.329961589999714,0.24098475513049386,24.6,sad
141.42347624881313,0.3333333333333333,55.0,12.041594578792296,4.567501012645385,0.2617119564519098,0.23561947068452865,47.8,sad
159.2368968326122,8.333333333333334,56.32051136131489,22.02271554554524,2.5573825665348,0.3582158285209965,0.28503285533525086,104.8,sad
151.47659789301585,10.0,55.326304774492215,22.20360331117452,2.4917713358208182,0.3351864235676776,0.3137930140338627,127.6,sad
126.88479169851693,13.0,49.49747468305833,20.223748416156685,2.447492483442015,0.3861780850227738,0.335395735552676,182.6,sad
110.24513684006443,14.0,43.56604182158393,17.46424919657298,2.494584155129255,0.5893563160656144,0.28230052829013874,219.0,sad
142.56987283098394,10.666666666666666,55.326304774492215,22.20360331117452,2.4917713358208182,0.3650369447526432,0.29378386569433607,143.0,sad
167.1860339039878,5.0,56.142675390472796,21.02379604162864,2.670434616511291,0.32123837635924135,0.31326859679223074,69.8,sad
186.76387939897097,4.666666666666667,48.041648597857254,18.027756377319946,2.664871042601043,0.3104300380423154,0.405298101383641,24.8,sad
198.0196315456734,12.0,38.8329756778952,20.615528128088304,1.8836759142401025,0.29571571545423897,0.7332681420545761,113.6,sad
195.44325280815374,15.0,37.107950630558946,19.924858845171276,1.8623945623161777,0.3419253344337203,1.044929565201259,164.6,sad
137.80975077621116,18.333333333333332,47.75981574503821,18.027756377319946,2.649237769592077,0.26692300228417715,0.27735009210593153,93.4,sad
198.70813550472363,17.333333333333332,40.52159917870962,18.027756377319946,2.2477337768971943,0.310264031354774,0.5002144316631564,121.2,sad
188.07593769534975,4.333333333333333,70.0,22.0,3.181818037190089,0.2106825399061105,0.11901557030999818,24.0,sad
240.02856305114258,4.0,72.06247289678588,21.095023109728988,3.4160886719987578,0.13038470673233515,0.057145448062249624,104.6,sad
192.15423626801606,6.333333333333333,68.3593446428504,15.033296378372908,4.547195663221099,0.27534885422996225,0.3443472986138397,111.2,sad
192.33281555747828,3.6666666666666665,64.19501538281614,22.090722034374522,2.905971673399949,0.2821751619698829,0.28844409795790354,126.6,sad
211.8912844142343,8.666666666666666,66.18912297349165,21.0,3.15186284864899,0.07327741353998596,0.09092733965034026,43.8,sad
195.74002024142987,2.6666666666666665,69.06518659932803,25.079872407968907,2.7538092188847805,0.21376131273922633,0.2136500048177058,94.4,sad
207.17650898340509,4.0,72.24956747275377,27.018512172212592,2.6740763643152436,0.17200522683325015,0.17554229120836473,60.6,sad
139.73353640841043,18.0,49.64876634922564,17.08800749063506,2.905474115162994,0.2580750118411267,0.26341554997270317,95.0,sad
137.0107023617932,18.0,46.8187996428785,17.08800749063506,2.7398628499357986,0.248089788497997,0.27156555883405537,94.2,sad
140.98423189085287,17.0,47.43416490252569,18.027756377319946,2.6311739119698188,0.24639046364693273,0.264958324741072,95.4,sad
139.18670018806355,17.0,47.43416490252569,17.72004514666935,2.6768646373667253,0.2683822048771694,0.28007992640816437,97.2,sad
119.15045598337551,1.6666666666666667,38.0,13.038404810405298,2.914466734090613,0.3138678175685093,0.2812418339276935,109.8,sad
120.24436915067272,0.6666666666666666,35.014282800023196,14.035668847618199,2.4946641792065942,0.33227584844672814,0.29027698489521964,114.6,sad
125.21102525292929,4.333333333333333,40.311288741492746,14.560219778561036,2.768590487367366,0.22803507992080818,0.2647698804628046,145.0,sad
127.88473381835986,4.666666666666667,40.311288741492746,14.317821063276353,2.8154623352169454,0.22978420081357745,0.24612504863464524,162.0,sad
161.48824370203118,14.333333333333334,67.26812023536856,32.14031735997639,2.0929512732871998,0.4294405620193748,0.3584372322287864,53.8,sad
97.16987070659822,1.0,29.068883707497267,15.811388300841896,1.8384775148094963,0.4713288908198424,0.21673383212053776,32.0,sad
146.63457906916832,6.333333333333333,33.06055050963308,15.811388300841896,2.0909326739474268,0.1288979129871636,0.4093021189316854,258.6,sad
139.7103263923349,3.6666666666666665,27.0,9.0,2.999999666666704,0.19745482416442822,0.2683949556754575,308.0,sad
138.46663504166924,5.666666666666667,42.190046219457976,16.1245154965971,2.616515430299055,0.3162277598151013,0.27996483168210046,80.6,sad
141.8028932984851,7.333333333333333,40.311288741492746,12.041594578792296,3.347670039051066,0.33321628971414896,0.2955266707114009,88.2,sad
142.4959128392401,7.0,40.311288741492746,11.180339887498949,3.605550952973708,0.278156050705854,0.28187240349822856,89.8,sad
150.3187592199377,8.0,39.20459156782532,12.041594578792296,3.25576384884347,0.24983913004190866,0.24118202602321218,127.2,sad
152.18861079968684,8.666666666666666,42.2965719651132,13.152946437965905,3.2157485738158123,0.2940858434321178,0.2926979320480885,125.6,sad
191.2355818614024,11.333333333333334,70.25667228100119,33.13608305156178,2.12024668248902,0.2797488700929209,0.23872264335786555,19.6,sad
149.2017171454084,8.666666666666666,40.311288741492746,11.40175425099138,3.5355335958459286,0.2832788568895636,0.28187240349822856,129.6,sad
152.61938880187142,10.666666666666666,44.91102314577124,9.486832980505138,4.734037007294598,0.1884126122752118,0.261005938228731,151.2,sad
151.26125948039046,11.666666666666666,44.721359549995796,9.219544457292887,4.850711974593075,0.17365717489611548,0.2792661779373441,152.0,sad
132.06816203488964,9.666666666666666,44.721359549995796,17.26267650163207,2.590638650682531,0.17742383784905905,0.23896986619746283,75.2,sad
137.84856625537046,9.0,46.87216658103186,12.041594578792296,3.892521242249931,0.2658560332649162,0.24294044583351485,92.4,sad
138.26906430918575,7.333333333333333,43.41658669218482,11.045361017187261,3.930752710923006,0.1666666632981164,0.23375974964273674,72.0,sad
147.4609344753875,6.333333333333333,44.28317965096906,16.0312195418814,2.762308679821334,0.30097927383938927,0.32764758057961196,104.4,sad
143.7437082685916,6.666666666666667,44.28317965096906,17.029386365926403,2.6003976948444993,0.3522136540649551,0.2998252624415641,91.2,sad
144.1869633130598,6.666666666666667,45.17742799230607,14.142135623730951,3.1945263431055335,0.319835384748459,0.26599790587761646,90.2,sad
142.1351823150992,7.0,42.2965719651132,15.132745950421556,2.795035964302234,0.24812105390094588,0.25781721586316747,86.4,sad
220.93951489787773,7.333333333333333,75.32595834106593,32.01562118716424,2.352787582909001,0.3058203399875775,0.3639692559839227,92.4,sad
145.1254292158508,7.0,42.2965719651132,14.142135623730951,2.9908190742647913,0.36699299832843263,0.2820656653641139,87.6,sad
145.1683707914424,7.0,44.28317965096906,16.1245154965971,2.746326047067181,0.3328995651780031,0.26599790587761646,86.4,sad
146.96893834433942,7.333333333333333,42.2965719651132,11.180339887498949,3.7831200667956537,0.329673477689811,0.2885674386181072,82.2,sad
204.99370673521733,12.666666666666666,71.02112361825881,24.515301344262525,2.8970119405800574,0.2787334069835398,0.26688401695009667,20.4,sad
210.0109978885968,2.3333333333333335,70.11419257183242,23.0,3.0484430227560604,0.2429416429453515,0.27694226368852154,48.0,sad
221.9594288456154,6.0,73.17103251970687,28.0178514522438,2.611586046590341,0.242511450890515,0.31491025533742195,86.2,sad
220.5877273754699,6.666666666666667,74.24284477308234,28.0178514522438,2.649840664969903,0.25610655884538347,0.2929098000719283,86.2,sad
226.40122070335448,4.666666666666667,76.10519036176179,29.068883707497267,2.618098049772553,0.274980663112678,0.27574124937972855,86.0,sad
222.43382868711697,6.666666666666667,72.11102550927978,28.0,2.575393676210218,0.2631174029936208,0.2836292343065111,89.8,sad
221.10591625299,5.0,75.32595834106593,32.01562118716424,2.352787582909001,0.29306894858061383,0.34990897785508196,106.8,sad
